READ  9FC6 <- 1C    --- 73: 00, 74: 05, 75: 0D, 6F: 04, 70: 01
                 73 --- 73: 1C, 74: 05, 75: 0D, 6F: 04, 70: 01
                 74 --- 73: 1C, 74: 04, 75: 0D, 6F: 04, 70: 01
                 73 --- 73: 38, 74: 04, 75: 0D, 6F: 04, 70: 01
                 6F --- 73: 38, 74: 04, 75: 0D, 6F: 08, 70: 01
                 70 --- 73: 38, 74: 04, 75: 0D, 6F: 08, 70: 02
                 74 --- 73: 38, 74: 03, 75: 0D, 6F: 08, 70: 02
                 73 --- 73: 70, 74: 03, 75: 0D, 6F: 08, 70: 02
                 6F --- 73: 70, 74: 03, 75: 0D, 6F: 10, 70: 02
                 70 --- 73: 70, 74: 03, 75: 0D, 6F: 10, 70: 04
                 74 --- 73: 70, 74: 02, 75: 0D, 6F: 10, 70: 04
                 73 --- 73: E0, 74: 02, 75: 0D, 6F: 10, 70: 04
                 6F --- 73: E0, 74: 02, 75: 0D, 6F: 20, 70: 04
                 70 --- 73: E0, 74: 02, 75: 0D, 6F: 20, 70: 08
                 74 --- 73: E0, 74: 01, 75: 0D, 6F: 20, 70: 08
                 73 --- 73: C0, 74: 01, 75: 0D, 6F: 20, 70: 08
                 6F --- 73: C0, 74: 01, 75: 0D, 6F: 41, 70: 08
                 70 --- 73: C0, 74: 01, 75: 0D, 6F: 41, 70: 10
                 74 --- 73: C0, 74: 00, 75: 0D, 6F: 41, 70: 10
                 70 --- 73: C0, 74: 00, 75: 0D, 6F: 41, 70: 00
   WRITE 65FE -> 03 --- 73: C0, 74: 00, 75: 0D, 6F: 41, 70: 00
                 75 --- 73: C0, 74: 00, 75: 0C, 6F: 41, 70: 00
   WRITE 65FF -> 00 --- 73: C0, 74: 00, 75: 0C, 6F: 41, 70: 00
                 75 --- 73: C0, 74: 00, 75: 0B, 6F: 41, 70: 00
   WRITE 6600 -> 00 --- 73: C0, 74: 00, 75: 0B, 6F: 41, 70: 00
                 75 --- 73: C0, 74: 00, 75: 0A, 6F: 41, 70: 00
   WRITE 6601 -> 00 --- 73: C0, 74: 00, 75: 0A, 6F: 41, 70: 00
                 75 --- 73: C0, 74: 00, 75: 09, 6F: 41, 70: 00
   WRITE 6602 -> 00 --- 73: C0, 74: 00, 75: 09, 6F: 41, 70: 00
                 75 --- 73: C0, 74: 00, 75: 08, 6F: 41, 70: 00
   WRITE 6603 -> 00 --- 73: C0, 74: 00, 75: 08, 6F: 41, 70: 00
                 75 --- 73: C0, 74: 00, 75: 07, 6F: 41, 70: 00
   WRITE 6604 -> 00 --- 73: C0, 74: 00, 75: 07, 6F: 41, 70: 00
                 75 --- 73: C0, 74: 00, 75: 06, 6F: 41, 70: 00
   WRITE 6605 -> 00 --- 73: C0, 74: 00, 75: 06, 6F: 41, 70: 00
                 75 --- 73: C0, 74: 00, 75: 05, 6F: 41, 70: 00
   WRITE 6606 -> 00 --- 73: C0, 74: 00, 75: 05, 6F: 41, 70: 00
                 75 --- 73: C0, 74: 00, 75: 04, 6F: 41, 70: 00
   WRITE 6607 -> 00 --- 73: C0, 74: 00, 75: 04, 6F: 41, 70: 00
                 75 --- 73: C0, 74: 00, 75: 03, 6F: 41, 70: 00
   WRITE 6608 -> 00 --- 73: C0, 74: 00, 75: 03, 6F: 41, 70: 00
                 75 --- 73: C0, 74: 00, 75: 02, 6F: 41, 70: 00
   WRITE 6609 -> 00 --- 73: C0, 74: 00, 75: 02, 6F: 41, 70: 00
                 75 --- 73: C0, 74: 00, 75: 01, 6F: 41, 70: 00
   WRITE 660A -> 00 --- 73: C0, 74: 00, 75: 01, 6F: 41, 70: 00
                 75 --- 73: C0, 74: 00, 75: 00, 6F: 41, 70: 00
                 74 --- 73: C0, 74: 01, 75: 00, 6F: 41, 70: 00
                 73 --- 73: 80, 74: 01, 75: 00, 6F: 41, 70: 00
                 6F --- 73: 80, 74: 01, 75: 00, 6F: 83, 70: 00
                 74 --- 73: 80, 74: 00, 75: 00, 6F: 83, 70: 00
                 74 --- 73: 80, 74: 01, 75: 00, 6F: 83, 70: 00
                 73 --- 73: 00, 74: 01, 75: 00, 6F: 83, 70: 00
                 6F --- 73: 00, 74: 01, 75: 00, 6F: 07, 70: 00
                 74 --- 73: 00, 74: 00, 75: 00, 6F: 07, 70: 00
                 74 --- 73: 00, 74: 03, 75: 00, 6F: 07, 70: 00
                 73 --- 73: 00, 74: 03, 75: 00, 6F: 07, 70: 00
                 6F --- 73: 00, 74: 03, 75: 00, 6F: 0E, 70: 00
                 74 --- 73: 00, 74: 02, 75: 00, 6F: 0E, 70: 00
                 73 --- 73: 00, 74: 02, 75: 00, 6F: 0E, 70: 00
                 6F --- 73: 00, 74: 02, 75: 00, 6F: 1C, 70: 00
READ  9FC7 <- 8B    --- 73: 00, 74: 02, 75: 00, 6F: 1C, 70: 00
                 73 --- 73: 8B, 74: 02, 75: 00, 6F: 1C, 70: 00
                 74 --- 73: 8B, 74: 01, 75: 00, 6F: 1C, 70: 00
                 73 --- 73: 16, 74: 01, 75: 00, 6F: 1C, 70: 00
                 6F --- 73: 16, 74: 01, 75: 00, 6F: 39, 70: 00
                 74 --- 73: 16, 74: 00, 75: 00, 6F: 39, 70: 00
                 75 --- 73: 16, 74: 00, 75: 03, 6F: 39, 70: 00
                 74 --- 73: 16, 74: 0A, 75: 03, 6F: 39, 70: 00
                 73 --- 73: 2C, 74: 0A, 75: 03, 6F: 39, 70: 00
                 6F --- 73: 2C, 74: 0A, 75: 03, 6F: 72, 70: 00
                 70 --- 73: 2C, 74: 0A, 75: 03, 6F: 72, 70: 00
                 74 --- 73: 2C, 74: 09, 75: 03, 6F: 72, 70: 00
                 73 --- 73: 58, 74: 09, 75: 03, 6F: 72, 70: 00
                 6F --- 73: 58, 74: 09, 75: 03, 6F: E4, 70: 00
                 70 --- 73: 58, 74: 09, 75: 03, 6F: E4, 70: 00
                 74 --- 73: 58, 74: 08, 75: 03, 6F: E4, 70: 00
                 73 --- 73: B0, 74: 08, 75: 03, 6F: E4, 70: 00
                 6F --- 73: B0, 74: 08, 75: 03, 6F: C8, 70: 00
                 70 --- 73: B0, 74: 08, 75: 03, 6F: C8, 70: 01
                 74 --- 73: B0, 74: 07, 75: 03, 6F: C8, 70: 01
                 73 --- 73: 60, 74: 07, 75: 03, 6F: C8, 70: 01
                 6F --- 73: 60, 74: 07, 75: 03, 6F: 91, 70: 01
                 70 --- 73: 60, 74: 07, 75: 03, 6F: 91, 70: 03
                 74 --- 73: 60, 74: 06, 75: 03, 6F: 91, 70: 03
                 73 --- 73: C0, 74: 06, 75: 03, 6F: 91, 70: 03
                 6F --- 73: C0, 74: 06, 75: 03, 6F: 22, 70: 03
                 70 --- 73: C0, 74: 06, 75: 03, 6F: 22, 70: 07
                 74 --- 73: C0, 74: 05, 75: 03, 6F: 22, 70: 07
                 73 --- 73: 80, 74: 05, 75: 03, 6F: 22, 70: 07
                 6F --- 73: 80, 74: 05, 75: 03, 6F: 45, 70: 07
                 70 --- 73: 80, 74: 05, 75: 03, 6F: 45, 70: 0E
                 74 --- 73: 80, 74: 04, 75: 03, 6F: 45, 70: 0E
                 73 --- 73: 00, 74: 04, 75: 03, 6F: 45, 70: 0E
                 6F --- 73: 00, 74: 04, 75: 03, 6F: 8B, 70: 0E
                 70 --- 73: 00, 74: 04, 75: 03, 6F: 8B, 70: 1C
READ  9FC8 <- FA    --- 73: 00, 74: 04, 75: 03, 6F: 8B, 70: 1C
                 73 --- 73: FA, 74: 04, 75: 03, 6F: 8B, 70: 1C
                 74 --- 73: FA, 74: 03, 75: 03, 6F: 8B, 70: 1C
                 73 --- 73: F4, 74: 03, 75: 03, 6F: 8B, 70: 1C
                 6F --- 73: F4, 74: 03, 75: 03, 6F: 17, 70: 1C
                 70 --- 73: F4, 74: 03, 75: 03, 6F: 17, 70: 39
                 74 --- 73: F4, 74: 02, 75: 03, 6F: 17, 70: 39
                 73 --- 73: E8, 74: 02, 75: 03, 6F: 17, 70: 39
                 6F --- 73: E8, 74: 02, 75: 03, 6F: 2F, 70: 39
                 70 --- 73: E8, 74: 02, 75: 03, 6F: 2F, 70: 72
                 74 --- 73: E8, 74: 01, 75: 03, 6F: 2F, 70: 72
                 73 --- 73: D0, 74: 01, 75: 03, 6F: 2F, 70: 72
                 6F --- 73: D0, 74: 01, 75: 03, 6F: 5F, 70: 72
                 70 --- 73: D0, 74: 01, 75: 03, 6F: 5F, 70: E4
                 74 --- 73: D0, 74: 00, 75: 03, 6F: 5F, 70: E4
                 70 --- 73: D0, 74: 00, 75: 03, 6F: 5F, 70: 00
   WRITE 660B -> 00 --- 73: D0, 74: 00, 75: 03, 6F: 5F, 70: 00
                 75 --- 73: D0, 74: 00, 75: 02, 6F: 5F, 70: 00
   WRITE 660C -> 05 --- 73: D0, 74: 00, 75: 02, 6F: 5F, 70: 00
                 75 --- 73: D0, 74: 00, 75: 01, 6F: 5F, 70: 00
   WRITE 660D -> 00 --- 73: D0, 74: 00, 75: 01, 6F: 5F, 70: 00
                 75 --- 73: D0, 74: 00, 75: 00, 6F: 5F, 70: 00
                 74 --- 73: D0, 74: 01, 75: 00, 6F: 5F, 70: 00
                 73 --- 73: A0, 74: 01, 75: 00, 6F: 5F, 70: 00
                 6F --- 73: A0, 74: 01, 75: 00, 6F: BF, 70: 00
                 74 --- 73: A0, 74: 00, 75: 00, 6F: BF, 70: 00
                 74 --- 73: A0, 74: 01, 75: 00, 6F: BF, 70: 00
                 73 --- 73: 40, 74: 01, 75: 00, 6F: BF, 70: 00
                 6F --- 73: 40, 74: 01, 75: 00, 6F: 7F, 70: 00
                 74 --- 73: 40, 74: 00, 75: 00, 6F: 7F, 70: 00
                 74 --- 73: 40, 74: 03, 75: 00, 6F: 7F, 70: 00
                 73 --- 73: 80, 74: 03, 75: 00, 6F: 7F, 70: 00
                 6F --- 73: 80, 74: 03, 75: 00, 6F: FE, 70: 00
                 74 --- 73: 80, 74: 02, 75: 00, 6F: FE, 70: 00
                 73 --- 73: 00, 74: 02, 75: 00, 6F: FE, 70: 00
                 6F --- 73: 00, 74: 02, 75: 00, 6F: FD, 70: 00
                 74 --- 73: 00, 74: 01, 75: 00, 6F: FD, 70: 00
                 73 --- 73: 00, 74: 01, 75: 00, 6F: FD, 70: 00
                 6F --- 73: 00, 74: 01, 75: 00, 6F: FA, 70: 00
READ  9FC9 <- 00    --- 73: 00, 74: 01, 75: 00, 6F: FA, 70: 00
                 73 --- 73: 00, 74: 01, 75: 00, 6F: FA, 70: 00
                 74 --- 73: 00, 74: 00, 75: 00, 6F: FA, 70: 00
                 75 --- 73: 00, 74: 00, 75: 04, 6F: FA, 70: 00
                 74 --- 73: 00, 74: 0A, 75: 04, 6F: FA, 70: 00
                 73 --- 73: 00, 74: 0A, 75: 04, 6F: FA, 70: 00
                 6F --- 73: 00, 74: 0A, 75: 04, 6F: F4, 70: 00
                 70 --- 73: 00, 74: 0A, 75: 04, 6F: F4, 70: 01
                 74 --- 73: 00, 74: 09, 75: 04, 6F: F4, 70: 01
                 73 --- 73: 00, 74: 09, 75: 04, 6F: F4, 70: 01
                 6F --- 73: 00, 74: 09, 75: 04, 6F: E8, 70: 01
                 70 --- 73: 00, 74: 09, 75: 04, 6F: E8, 70: 03
                 74 --- 73: 00, 74: 08, 75: 04, 6F: E8, 70: 03
                 73 --- 73: 00, 74: 08, 75: 04, 6F: E8, 70: 03
                 6F --- 73: 00, 74: 08, 75: 04, 6F: D0, 70: 03
                 70 --- 73: 00, 74: 08, 75: 04, 6F: D0, 70: 07
                 74 --- 73: 00, 74: 07, 75: 04, 6F: D0, 70: 07
                 73 --- 73: 00, 74: 07, 75: 04, 6F: D0, 70: 07
                 6F --- 73: 00, 74: 07, 75: 04, 6F: A0, 70: 07
                 70 --- 73: 00, 74: 07, 75: 04, 6F: A0, 70: 0F
                 74 --- 73: 00, 74: 06, 75: 04, 6F: A0, 70: 0F
                 73 --- 73: 00, 74: 06, 75: 04, 6F: A0, 70: 0F
                 6F --- 73: 00, 74: 06, 75: 04, 6F: 40, 70: 0F
                 70 --- 73: 00, 74: 06, 75: 04, 6F: 40, 70: 1F
                 74 --- 73: 00, 74: 05, 75: 04, 6F: 40, 70: 1F
                 73 --- 73: 00, 74: 05, 75: 04, 6F: 40, 70: 1F
                 6F --- 73: 00, 74: 05, 75: 04, 6F: 80, 70: 1F
                 70 --- 73: 00, 74: 05, 75: 04, 6F: 80, 70: 3E
                 74 --- 73: 00, 74: 04, 75: 04, 6F: 80, 70: 3E
                 73 --- 73: 00, 74: 04, 75: 04, 6F: 80, 70: 3E
                 6F --- 73: 00, 74: 04, 75: 04, 6F: 00, 70: 3E
                 70 --- 73: 00, 74: 04, 75: 04, 6F: 00, 70: 7D
                 74 --- 73: 00, 74: 03, 75: 04, 6F: 00, 70: 7D
                 73 --- 73: 00, 74: 03, 75: 04, 6F: 00, 70: 7D
                 6F --- 73: 00, 74: 03, 75: 04, 6F: 00, 70: 7D
                 70 --- 73: 00, 74: 03, 75: 04, 6F: 00, 70: FA
READ  9FCA <- 78    --- 73: 00, 74: 03, 75: 04, 6F: 00, 70: FA
                 73 --- 73: 78, 74: 03, 75: 04, 6F: 00, 70: FA
                 74 --- 73: 78, 74: 02, 75: 04, 6F: 00, 70: FA
                 73 --- 73: F0, 74: 02, 75: 04, 6F: 00, 70: FA
                 6F --- 73: F0, 74: 02, 75: 04, 6F: 00, 70: FA
                 70 --- 73: F0, 74: 02, 75: 04, 6F: 00, 70: F4
                 74 --- 73: F0, 74: 01, 75: 04, 6F: 00, 70: F4
                 73 --- 73: E0, 74: 01, 75: 04, 6F: 00, 70: F4
                 6F --- 73: E0, 74: 01, 75: 04, 6F: 01, 70: F4
                 70 --- 73: E0, 74: 01, 75: 04, 6F: 01, 70: E8
                 74 --- 73: E0, 74: 00, 75: 04, 6F: 01, 70: E8
                 70 --- 73: E0, 74: 00, 75: 04, 6F: 01, 70: 00
   WRITE 660E -> 05 --- 73: E0, 74: 00, 75: 04, 6F: 01, 70: 00
                 75 --- 73: E0, 74: 00, 75: 03, 6F: 01, 70: 00
   WRITE 660F -> 00 --- 73: E0, 74: 00, 75: 03, 6F: 01, 70: 00
                 75 --- 73: E0, 74: 00, 75: 02, 6F: 01, 70: 00
   WRITE 6610 -> 05 --- 73: E0, 74: 00, 75: 02, 6F: 01, 70: 00
                 75 --- 73: E0, 74: 00, 75: 01, 6F: 01, 70: 00
   WRITE 6611 -> 00 --- 73: E0, 74: 00, 75: 01, 6F: 01, 70: 00
                 75 --- 73: E0, 74: 00, 75: 00, 6F: 01, 70: 00
                 74 --- 73: E0, 74: 01, 75: 00, 6F: 01, 70: 00
                 73 --- 73: C0, 74: 01, 75: 00, 6F: 01, 70: 00
                 6F --- 73: C0, 74: 01, 75: 00, 6F: 03, 70: 00
                 74 --- 73: C0, 74: 00, 75: 00, 6F: 03, 70: 00
                 74 --- 73: C0, 74: 01, 75: 00, 6F: 03, 70: 00
                 73 --- 73: 80, 74: 01, 75: 00, 6F: 03, 70: 00
                 6F --- 73: 80, 74: 01, 75: 00, 6F: 07, 70: 00
                 74 --- 73: 80, 74: 00, 75: 00, 6F: 07, 70: 00
                 74 --- 73: 80, 74: 03, 75: 00, 6F: 07, 70: 00
                 73 --- 73: 00, 74: 03, 75: 00, 6F: 07, 70: 00
                 6F --- 73: 00, 74: 03, 75: 00, 6F: 0F, 70: 00
                 74 --- 73: 00, 74: 02, 75: 00, 6F: 0F, 70: 00
                 73 --- 73: 00, 74: 02, 75: 00, 6F: 0F, 70: 00
                 6F --- 73: 00, 74: 02, 75: 00, 6F: 1E, 70: 00
                 74 --- 73: 00, 74: 01, 75: 00, 6F: 1E, 70: 00
                 73 --- 73: 00, 74: 01, 75: 00, 6F: 1E, 70: 00
                 6F --- 73: 00, 74: 01, 75: 00, 6F: 3C, 70: 00
                 74 --- 73: 00, 74: 00, 75: 00, 6F: 3C, 70: 00
                 75 --- 73: 00, 74: 00, 75: 06, 6F: 3C, 70: 00
                 74 --- 73: 00, 74: 0A, 75: 06, 6F: 3C, 70: 00
                 73 --- 73: 00, 74: 0A, 75: 06, 6F: 3C, 70: 00
                 6F --- 73: 00, 74: 0A, 75: 06, 6F: 78, 70: 00
                 70 --- 73: 00, 74: 0A, 75: 06, 6F: 78, 70: 00
READ  9FCB <- 09    --- 73: 00, 74: 0A, 75: 06, 6F: 78, 70: 00
                 73 --- 73: 09, 74: 0A, 75: 06, 6F: 78, 70: 00
                 74 --- 73: 09, 74: 09, 75: 06, 6F: 78, 70: 00
                 73 --- 73: 12, 74: 09, 75: 06, 6F: 78, 70: 00
                 6F --- 73: 12, 74: 09, 75: 06, 6F: F0, 70: 00
                 70 --- 73: 12, 74: 09, 75: 06, 6F: F0, 70: 00
                 74 --- 73: 12, 74: 08, 75: 06, 6F: F0, 70: 00
                 73 --- 73: 24, 74: 08, 75: 06, 6F: F0, 70: 00
                 6F --- 73: 24, 74: 08, 75: 06, 6F: E0, 70: 00
                 70 --- 73: 24, 74: 08, 75: 06, 6F: E0, 70: 01
                 74 --- 73: 24, 74: 07, 75: 06, 6F: E0, 70: 01
                 73 --- 73: 48, 74: 07, 75: 06, 6F: E0, 70: 01
                 6F --- 73: 48, 74: 07, 75: 06, 6F: C0, 70: 01
                 70 --- 73: 48, 74: 07, 75: 06, 6F: C0, 70: 03
                 74 --- 73: 48, 74: 06, 75: 06, 6F: C0, 70: 03
                 73 --- 73: 90, 74: 06, 75: 06, 6F: C0, 70: 03
                 6F --- 73: 90, 74: 06, 75: 06, 6F: 80, 70: 03
                 70 --- 73: 90, 74: 06, 75: 06, 6F: 80, 70: 07
                 74 --- 73: 90, 74: 05, 75: 06, 6F: 80, 70: 07
                 73 --- 73: 20, 74: 05, 75: 06, 6F: 80, 70: 07
                 6F --- 73: 20, 74: 05, 75: 06, 6F: 01, 70: 07
                 70 --- 73: 20, 74: 05, 75: 06, 6F: 01, 70: 0F
                 74 --- 73: 20, 74: 04, 75: 06, 6F: 01, 70: 0F
                 73 --- 73: 40, 74: 04, 75: 06, 6F: 01, 70: 0F
                 6F --- 73: 40, 74: 04, 75: 06, 6F: 02, 70: 0F
                 70 --- 73: 40, 74: 04, 75: 06, 6F: 02, 70: 1E
                 74 --- 73: 40, 74: 03, 75: 06, 6F: 02, 70: 1E
                 73 --- 73: 80, 74: 03, 75: 06, 6F: 02, 70: 1E
                 6F --- 73: 80, 74: 03, 75: 06, 6F: 04, 70: 1E
                 70 --- 73: 80, 74: 03, 75: 06, 6F: 04, 70: 3C
                 74 --- 73: 80, 74: 02, 75: 06, 6F: 04, 70: 3C
                 73 --- 73: 00, 74: 02, 75: 06, 6F: 04, 70: 3C
                 6F --- 73: 00, 74: 02, 75: 06, 6F: 09, 70: 3C
                 70 --- 73: 00, 74: 02, 75: 06, 6F: 09, 70: 78
READ  9FCC <- E0    --- 73: 00, 74: 02, 75: 06, 6F: 09, 70: 78
                 73 --- 73: E0, 74: 02, 75: 06, 6F: 09, 70: 78
                 74 --- 73: E0, 74: 01, 75: 06, 6F: 09, 70: 78
                 73 --- 73: C0, 74: 01, 75: 06, 6F: 09, 70: 78
                 6F --- 73: C0, 74: 01, 75: 06, 6F: 13, 70: 78
                 70 --- 73: C0, 74: 01, 75: 06, 6F: 13, 70: F0
                 74 --- 73: C0, 74: 00, 75: 06, 6F: 13, 70: F0
                 70 --- 73: C0, 74: 00, 75: 06, 6F: 13, 70: 00
   WRITE 6612 -> 03 --- 73: C0, 74: 00, 75: 06, 6F: 13, 70: 00
                 75 --- 73: C0, 74: 00, 75: 05, 6F: 13, 70: 00
   WRITE 6613 -> 00 --- 73: C0, 74: 00, 75: 05, 6F: 13, 70: 00
                 75 --- 73: C0, 74: 00, 75: 04, 6F: 13, 70: 00
   WRITE 6614 -> 00 --- 73: C0, 74: 00, 75: 04, 6F: 13, 70: 00
                 75 --- 73: C0, 74: 00, 75: 03, 6F: 13, 70: 00
   WRITE 6615 -> 00 --- 73: C0, 74: 00, 75: 03, 6F: 13, 70: 00
                 75 --- 73: C0, 74: 00, 75: 02, 6F: 13, 70: 00
   WRITE 6616 -> 00 --- 73: C0, 74: 00, 75: 02, 6F: 13, 70: 00
                 75 --- 73: C0, 74: 00, 75: 01, 6F: 13, 70: 00
   WRITE 6617 -> 00 --- 73: C0, 74: 00, 75: 01, 6F: 13, 70: 00
                 75 --- 73: C0, 74: 00, 75: 00, 6F: 13, 70: 00
                 74 --- 73: C0, 74: 01, 75: 00, 6F: 13, 70: 00
                 73 --- 73: 80, 74: 01, 75: 00, 6F: 13, 70: 00
                 6F --- 73: 80, 74: 01, 75: 00, 6F: 27, 70: 00
                 74 --- 73: 80, 74: 00, 75: 00, 6F: 27, 70: 00
                 74 --- 73: 80, 74: 01, 75: 00, 6F: 27, 70: 00
                 73 --- 73: 00, 74: 01, 75: 00, 6F: 27, 70: 00
                 6F --- 73: 00, 74: 01, 75: 00, 6F: 4F, 70: 00
                 74 --- 73: 00, 74: 00, 75: 00, 6F: 4F, 70: 00
                 74 --- 73: 00, 74: 03, 75: 00, 6F: 4F, 70: 00
                 73 --- 73: 00, 74: 03, 75: 00, 6F: 4F, 70: 00
                 6F --- 73: 00, 74: 03, 75: 00, 6F: 9E, 70: 00
                 74 --- 73: 00, 74: 02, 75: 00, 6F: 9E, 70: 00
                 73 --- 73: 00, 74: 02, 75: 00, 6F: 9E, 70: 00
                 6F --- 73: 00, 74: 02, 75: 00, 6F: 3C, 70: 00
                 74 --- 73: 00, 74: 01, 75: 00, 6F: 3C, 70: 00
                 73 --- 73: 00, 74: 01, 75: 00, 6F: 3C, 70: 00
                 6F --- 73: 00, 74: 01, 75: 00, 6F: 78, 70: 00
                 74 --- 73: 00, 74: 00, 75: 00, 6F: 78, 70: 00
                 74 --- 73: 00, 74: 08, 75: 00, 6F: 78, 70: 00
                 73 --- 73: 00, 74: 08, 75: 00, 6F: 78, 70: 00
                 6F --- 73: 00, 74: 08, 75: 00, 6F: F0, 70: 00
                 74 --- 73: 00, 74: 07, 75: 00, 6F: F0, 70: 00
                 73 --- 73: 00, 74: 07, 75: 00, 6F: F0, 70: 00
                 6F --- 73: 00, 74: 07, 75: 00, 6F: E0, 70: 00
READ  9FCD <- 0A    --- 73: 00, 74: 07, 75: 00, 6F: E0, 70: 00
                 73 --- 73: 0A, 74: 07, 75: 00, 6F: E0, 70: 00
                 74 --- 73: 0A, 74: 06, 75: 00, 6F: E0, 70: 00
                 73 --- 73: 14, 74: 06, 75: 00, 6F: E0, 70: 00
                 6F --- 73: 14, 74: 06, 75: 00, 6F: C0, 70: 00
                 74 --- 73: 14, 74: 05, 75: 00, 6F: C0, 70: 00
                 73 --- 73: 28, 74: 05, 75: 00, 6F: C0, 70: 00
                 6F --- 73: 28, 74: 05, 75: 00, 6F: 80, 70: 00
                 74 --- 73: 28, 74: 04, 75: 00, 6F: 80, 70: 00
                 73 --- 73: 50, 74: 04, 75: 00, 6F: 80, 70: 00
                 6F --- 73: 50, 74: 04, 75: 00, 6F: 00, 70: 00
                 74 --- 73: 50, 74: 03, 75: 00, 6F: 00, 70: 00
                 73 --- 73: A0, 74: 03, 75: 00, 6F: 00, 70: 00
                 6F --- 73: A0, 74: 03, 75: 00, 6F: 00, 70: 00
                 74 --- 73: A0, 74: 02, 75: 00, 6F: 00, 70: 00
                 73 --- 73: 40, 74: 02, 75: 00, 6F: 00, 70: 00
                 6F --- 73: 40, 74: 02, 75: 00, 6F: 01, 70: 00
                 74 --- 73: 40, 74: 01, 75: 00, 6F: 01, 70: 00
                 73 --- 73: 80, 74: 01, 75: 00, 6F: 01, 70: 00
                 6F --- 73: 80, 74: 01, 75: 00, 6F: 02, 70: 00
                 74 --- 73: 80, 74: 00, 75: 00, 6F: 02, 70: 00
                 75 --- 73: 80, 74: 00, 75: 0B, 6F: 02, 70: 00
                 74 --- 73: 80, 74: 0A, 75: 0B, 6F: 02, 70: 00
                 73 --- 73: 00, 74: 0A, 75: 0B, 6F: 02, 70: 00
                 6F --- 73: 00, 74: 0A, 75: 0B, 6F: 05, 70: 00
                 70 --- 73: 00, 74: 0A, 75: 0B, 6F: 05, 70: 00
                 74 --- 73: 00, 74: 09, 75: 0B, 6F: 05, 70: 00
                 73 --- 73: 00, 74: 09, 75: 0B, 6F: 05, 70: 00
                 6F --- 73: 00, 74: 09, 75: 0B, 6F: 0A, 70: 00
                 70 --- 73: 00, 74: 09, 75: 0B, 6F: 0A, 70: 00
READ  9FCE <- 13    --- 73: 00, 74: 09, 75: 0B, 6F: 0A, 70: 00
                 73 --- 73: 13, 74: 09, 75: 0B, 6F: 0A, 70: 00
                 74 --- 73: 13, 74: 08, 75: 0B, 6F: 0A, 70: 00
                 73 --- 73: 26, 74: 08, 75: 0B, 6F: 0A, 70: 00
                 6F --- 73: 26, 74: 08, 75: 0B, 6F: 14, 70: 00
                 70 --- 73: 26, 74: 08, 75: 0B, 6F: 14, 70: 00
                 74 --- 73: 26, 74: 07, 75: 0B, 6F: 14, 70: 00
                 73 --- 73: 4C, 74: 07, 75: 0B, 6F: 14, 70: 00
                 6F --- 73: 4C, 74: 07, 75: 0B, 6F: 28, 70: 00
                 70 --- 73: 4C, 74: 07, 75: 0B, 6F: 28, 70: 00
                 74 --- 73: 4C, 74: 06, 75: 0B, 6F: 28, 70: 00
                 73 --- 73: 98, 74: 06, 75: 0B, 6F: 28, 70: 00
                 6F --- 73: 98, 74: 06, 75: 0B, 6F: 50, 70: 00
                 70 --- 73: 98, 74: 06, 75: 0B, 6F: 50, 70: 00
                 74 --- 73: 98, 74: 05, 75: 0B, 6F: 50, 70: 00
                 73 --- 73: 30, 74: 05, 75: 0B, 6F: 50, 70: 00
                 6F --- 73: 30, 74: 05, 75: 0B, 6F: A1, 70: 00
                 70 --- 73: 30, 74: 05, 75: 0B, 6F: A1, 70: 00
                 74 --- 73: 30, 74: 04, 75: 0B, 6F: A1, 70: 00
                 73 --- 73: 60, 74: 04, 75: 0B, 6F: A1, 70: 00
                 6F --- 73: 60, 74: 04, 75: 0B, 6F: 42, 70: 00
                 70 --- 73: 60, 74: 04, 75: 0B, 6F: 42, 70: 01
                 74 --- 73: 60, 74: 03, 75: 0B, 6F: 42, 70: 01
                 73 --- 73: C0, 74: 03, 75: 0B, 6F: 42, 70: 01
                 6F --- 73: C0, 74: 03, 75: 0B, 6F: 84, 70: 01
                 70 --- 73: C0, 74: 03, 75: 0B, 6F: 84, 70: 02
                 74 --- 73: C0, 74: 02, 75: 0B, 6F: 84, 70: 02
                 73 --- 73: 80, 74: 02, 75: 0B, 6F: 84, 70: 02
                 6F --- 73: 80, 74: 02, 75: 0B, 6F: 09, 70: 02
                 70 --- 73: 80, 74: 02, 75: 0B, 6F: 09, 70: 05
                 74 --- 73: 80, 74: 01, 75: 0B, 6F: 09, 70: 05
                 73 --- 73: 00, 74: 01, 75: 0B, 6F: 09, 70: 05
                 6F --- 73: 00, 74: 01, 75: 0B, 6F: 13, 70: 05
                 70 --- 73: 00, 74: 01, 75: 0B, 6F: 13, 70: 0A
READ  9FCF <- C0    --- 73: 00, 74: 01, 75: 0B, 6F: 13, 70: 0A
                 73 --- 73: C0, 74: 01, 75: 0B, 6F: 13, 70: 0A
                 74 --- 73: C0, 74: 00, 75: 0B, 6F: 13, 70: 0A
                 70 --- 73: C0, 74: 00, 75: 0B, 6F: 13, 70: 02
   WRITE 6618 -> 04 --- 73: C0, 74: 00, 75: 0B, 6F: 13, 70: 02
                 75 --- 73: C0, 74: 00, 75: 0A, 6F: 13, 70: 02
   WRITE 6619 -> 00 --- 73: C0, 74: 00, 75: 0A, 6F: 13, 70: 02
